id,predicted_lgbm,predicted_cat,predicted_xgb,predicted_bern,predicted_logreg,predicted_rf,predicted_svc,predicted_knn,y
23567,0.7857982063243816,0.8675119812444788,0.65699595,0.6154537034026805,0.2661662770681779,0.5407136090789956,1.0,0.8,1
23575,0.0629654645621836,0.1346460369878736,0.089425445,0.2461391841141729,0.1121301929262941,0.0210963541666666,0.0,0.2,0
23583,0.3413937822915027,0.5012794490679326,0.2590256,0.3088096843941322,0.2449766007203684,0.3789041781995519,0.0,0.8,0
23587,0.2354467842663383,0.3823270667882933,0.104168236,0.6148165996096697,0.0460185977325868,0.1626261548825496,0.0,0.4,0
23592,0.1499839126885968,0.2860237842606902,0.112797886,0.5187180648333038,0.1162331187005073,0.0974337710016715,0.0,0.2,0
23596,0.0596764218659721,0.1580876759205813,0.046798944,0.3253678295110895,0.1080406873129232,0.0403940406692487,0.0,0.0,0
23603,0.7123359637691303,0.900342229621518,0.5964007,0.9092521000293524,0.9209653313677368,0.6347492719958255,0.0,0.0,1
23605,0.2305897397153972,0.300851549354798,0.11580573,0.5543749276519818,0.1202106241875247,0.1362700789982301,0.0,0.0,0
23608,0.0666311427601704,0.082266989900242,-0.024291031,0.3329454648153104,0.0468607759739585,0.0522620886618479,0.0,0.2,0
23618,0.0471925128495731,0.1554248547019377,0.01951091,0.5182071360675892,0.1496603590945045,0.0871274024789372,0.0,0.2,0
23619,0.0561074996696658,0.0852739022509085,0.03130413,0.2583642937549646,0.0899849538314144,0.0436442529334838,0.0,0.0,0
23622,0.0352761228561431,0.0683115003723892,-0.030232558,1.634717903897349e-05,0.1078506985259919,0.0801351351351351,0.0,0.0,0
23627,0.170090187944822,0.1920060360172339,0.001451595,0.3176289136245875,0.0721564779046068,0.2260070430946756,0.0,0.4,0
23633,0.0505110118253037,0.1764785909161047,-0.011533219,0.5911817013049829,0.159902621181278,0.0678029595376482,0.0,0.0,0
23634,0.0138574789177071,0.0534343810932808,-0.045039285,6.60373317010467e-10,0.0079703141729862,0.040475759534583,0.0,0.2,0
23635,0.2097261125703002,0.2043837133366518,0.09739689,0.2609004345958885,0.1342801806313774,0.3530886848669008,0.0,0.2,0
23638,0.2188580236169462,0.2528398372528043,0.082215294,0.5988765548588487,0.0982875476320186,0.1181340812940376,0.0,0.2,0
23643,0.0331498968761381,0.0661243990122037,0.017587693,0.0037613470129963,0.0044866325668078,0.0320976847461753,0.0,0.2,0
23644,0.0665982107690167,0.1084244363716502,-0.0152274035,0.3946112077377335,0.0770884730208058,0.0257390231110019,0.0,0.2,0
23645,0.8689333117885983,0.8896354625595817,0.7858236,0.8615674739359523,0.6048356426408819,0.51,1.0,0.8,1
23648,0.0592723256652234,0.2172932555681984,0.07225033,0.5322457626741931,0.2650709858028992,0.1230301364883078,0.0,0.0,0
23650,0.2538400036000932,0.2616360382662888,0.22783625,0.4154105806709674,0.1581868813759918,0.2466666666666666,1.0,0.6,0
23651,0.0324179833276064,0.0721405241881572,-0.03448041,4.409832455296581e-08,0.0951817583165908,0.1708873479461714,0.0,0.0,0
23656,0.0476953316560794,0.0510837206664849,-0.033834822,0.097346011168863,0.03549314890329,0.0061926739859359,0.0,0.0,0
23662,0.6659770715195513,0.7610650569042581,0.38498923,0.6565651203689482,0.2622421080796822,0.5409867720118835,0.0,0.6,0
23667,0.1210920961082542,0.189750556370387,0.05974565,0.3201169222666067,0.0940819003026273,0.1005599415206994,0.0,0.0,0
23676,0.0399789530721044,0.0880738992728849,0.086754,0.0635252264608296,0.0723904753734064,0.0104542722962897,0.0,0.2,0
23680,0.2831443115628447,0.3526159209214675,0.1262099,0.4227127840849102,0.177660367941828,0.1357525191750939,0.0,0.2,0
23681,0.0979187819935189,0.1952188684959735,0.099911585,0.5350204308005229,0.3244844842127107,0.0533373938737956,0.0,0.0,0
23688,0.0113620482068174,0.0138114371386246,-0.01586964,1.1178266239671454e-12,0.0010942518037677,0.0,0.0,0.0,0
23691,0.14404163058742,0.3032876031619391,0.1950434,0.469610905292255,0.2046480333403133,0.1256087744436332,0.0,0.2,0
23698,0.0943658716795576,0.1142255327093497,0.07004882,0.5692674048963721,0.0405115975886909,0.1324318131352595,0.0,0.0,0
23702,0.0811375273488514,0.1590655227242581,0.08105143,0.3177827562898863,0.0372755954067794,0.1012271687066125,0.0,0.2,0
23715,0.2733971956903506,0.3758950948121777,0.09097733,0.6808444568160134,0.1375361887121505,0.1381117516160572,0.0,0.4,0
23716,0.0119837811258845,0.0876626930353373,-0.033146773,0.0023010461509631,0.002465189101156,0.0204200945227625,0.0,0.0,0
23719,0.8537721609255678,0.930385056514818,0.8694175,0.6673854042670962,0.5732618352080476,0.6730492320188557,0.0,0.8,0
23724,0.8998488541054327,0.9494579871029148,0.8533951,0.7260247823532425,0.4886743216359618,0.8218152856166325,1.0,0.6,0
23726,0.9127107728210964,0.9529401362904204,0.8874636,0.8084488916431203,0.7262285737880357,0.8284782608695651,1.0,0.8,1
23733,0.2887088047003971,0.3165474821311572,0.15151922,0.5203744848456747,0.1885050678845068,0.229369487246978,0.0,0.4,0
23734,0.0249004180780378,0.0707360318050839,-0.031484038,0.2059300498322179,0.0427736977810865,0.0335050421859327,0.0,0.0,0
23747,0.2223630021624279,0.3429347184335284,0.20007506,0.5823500439096877,0.1780464683821401,0.173475809286528,0.0,0.2,0
23748,0.3550805295200233,0.4863735225763566,0.119286224,0.177903379050507,0.249732693021851,0.2327947341317602,0.0,0.0,0
23752,0.0772566446353464,0.1339847062922144,-0.0028790515,0.6124363772231054,0.091587949766254,0.0507262468378386,0.0,0.0,0
23758,0.0110253558538221,0.024907461160519,-0.014008923,1.8628649587210028e-12,0.0043748242862532,0.02,0.0,0.0,0
23763,0.3344637837751911,0.3646338433678,0.12766473,0.4668274115288394,0.1123317691957947,0.1213649687195605,0.0,0.0,0
23765,0.3037085741027275,0.5227999420005489,0.25387016,0.5139537600833695,0.0550164196195151,0.2305247012518953,0.0,0.0,0
23766,0.1449608054352267,0.2146671473557916,0.15196653,0.346703416780677,0.0171429419627991,0.0564293254227442,0.0,0.2,0
23775,0.7538327981605806,0.7492630773442385,0.6118476,0.9608358221401224,0.3012717824472625,0.39,0.0,0.6,1
23797,0.1954979662251733,0.2080757636748918,0.054590493,2.9217596018080937e-05,0.144190586645541,0.0846304037589362,0.0,0.2,0
23809,0.057932492617278,0.1949439944836944,0.030077761,0.143338368312967,0.1603685587984386,0.117234682983944,0.0,0.4,0
23812,0.7650973365464803,0.7963306412971491,0.5562478,0.9450076378135802,0.2830223898120678,0.5187892579723765,0.0,0.0,1
23817,0.1178401279591918,0.2709237896265731,0.12053995,0.7250339147481442,0.139879785856891,0.1486042596821195,0.0,0.2,0
23818,0.4441184074958603,0.5079234938219679,0.21265215,0.5943230292295665,0.3266562674752464,0.1856268587260145,0.0,0.0,1
23819,0.1449942030487977,0.1809923990112701,0.097157374,1.572922626387009e-08,0.1942306053884007,0.1468421052631578,0.0,0.0,0
23827,0.3411944495759197,0.3429277903777746,0.096579194,0.3305276110197696,0.0427396483473887,0.1302132433334746,0.0,0.4,0
23835,0.970573621919908,0.9752844340286144,1.0458621,0.8802730783243138,0.8741661526154864,0.8961111111111112,1.0,0.8,1
23845,0.3176483128596749,0.4660031576975921,0.1304815,0.7541859838905566,0.1015401256095644,0.2568733146521011,0.0,0.4,0
23849,0.1957639399247553,0.3685090360908332,0.11819961,0.6198104181555523,0.1950917805269135,0.1648276676145683,0.0,0.2,0
23856,0.0209794117595461,0.0889441755434614,0.038302895,0.5672427132069504,0.0761611527188342,0.0314512730846963,0.0,0.0,0
23857,0.0874145460009379,0.2312362616424063,0.12402894,0.5454185567936042,0.2430974367101188,0.0575644439442954,0.0,0.2,0
23862,0.650255369950903,0.8460434606917164,0.6016566,0.6964422045470547,0.1921030843562069,0.5162833168182727,1.0,1.0,1
23869,0.6795138491757879,0.8091490338919864,0.64992815,0.3530235837610716,0.1730926186869194,0.4789734975737215,1.0,0.6,1
23876,0.0843690503037349,0.1529990343279975,0.0932161,6.293618361566836e-06,0.0868437046250005,0.1364480389480389,0.0,0.0,0
23878,0.132242541292909,0.2506646769252966,0.12961677,0.6235220956852411,0.1646404612300423,0.1406407908514789,0.0,0.2,0
23881,0.1379884589180213,0.1139992820379672,0.13222104,0.7414837310254959,0.0869617649363429,0.1131148882818569,0.0,0.4,0
23892,0.9006811363440376,0.920637588819712,0.6569472,0.6226970921349092,0.5116489742180756,0.7382175216188428,1.0,1.0,0
23893,0.1910740612127486,0.2717659226081419,0.09742354,0.5432137779364533,0.16901948115712,0.0866112355176938,0.0,0.0,1
23895,0.0143761829473119,0.0477359238599844,-0.009841583,0.5060747157995005,0.0960457754367175,0.0114397031746738,0.0,0.0,0
23897,0.2575795253117776,0.2303642456310981,0.15165213,0.5360081530149933,0.285222433327064,0.1519221330982617,0.0,0.2,0
23898,0.4492645419969189,0.7057340995786928,0.49845728,0.5611554326753563,0.1662097278449088,0.3788446428571428,1.0,0.8,0
23899,0.1510286596996208,0.30224105558378,0.13482074,0.602544784849695,0.0856939908113454,0.1046352203004733,0.0,0.0,0
23902,0.76609140191622,0.767219029587967,0.5819206,0.5204562351657429,0.1247132734793657,0.5242860494899597,1.0,0.6,0
23907,0.0750352551517951,0.2238581872632291,0.093062125,0.511627705658913,0.112420671895824,0.0940411421331947,0.0,0.2,0
23910,0.0152646642598174,0.0426943579133612,-0.0019815576,3.559972952758015e-11,0.0064362075504451,0.01,0.0,0.0,0
23911,0.0507346697463072,0.159822251276797,0.04670491,0.4683470344330055,0.1045832190574253,0.0536915380700912,0.0,0.0,0
23923,0.0603155903138077,0.0669965198852727,-0.026762927,0.617729232975741,0.0948635613921307,0.0217088843920178,0.0,0.2,0
23926,0.0350620886096313,0.0742435185694514,-0.09450742,0.6600781938780924,0.2117063863558111,0.1155086232814477,0.0,0.0,0
23928,0.4990416793852618,0.5360753931010356,0.39409614,0.2544988217965773,0.2751449009785015,0.3276573426573426,0.0,0.2,1
23931,0.1177964456835779,0.2580149323044395,0.07836343,0.485171192145099,0.0758179033524355,0.0872597235238392,0.0,0.0,0
23936,0.0307664994661529,0.0536031146472726,-0.028402876,0.2745723411249645,0.0489402074882862,0.0542467446505074,0.0,0.0,0
23942,0.2643235030075561,0.2978736044077183,0.123423435,0.6979696503067411,0.1614041860287346,0.2111284162889828,0.0,0.0,0
23951,0.4009140035951256,0.4459084232780693,0.18735664,0.4702415309887063,0.2533646457670431,0.1308441825672937,0.0,0.0,0
23953,0.0356203500944063,0.0412222415348492,0.063031375,0.3468210027643292,0.0124925790503404,0.020368660140571,0.0,0.6,0
23956,0.0770559539099906,0.1015917190940703,-0.007512521,0.3703307776064729,0.0239834342289367,0.0904975282399285,0.0,0.0,0
23957,0.2244307105497899,0.5341934587580608,0.19846822,0.6402327221151314,0.1691113161454115,0.1780643147941082,0.0,0.2,0
23967,0.1474659074749169,0.1812857508663782,0.0076770796,0.4810742228039383,0.1991448508585422,0.1198651383727628,0.0,0.2,0
23973,0.0852515961876505,0.1744691106576937,0.07146518,0.2619528960702534,0.0686946113267867,0.1284556556165487,0.0,0.2,0
23979,0.764957749334805,0.8324696980258254,0.6658231,0.760476611503431,0.2714802287990741,0.613869964382134,1.0,0.6,0
23980,0.1352556359841631,0.3696268707405892,0.06919043,0.260410982346241,0.4330056197237879,0.3307482716371856,0.0,0.6,0
23987,0.5126575782717429,0.8018328906091343,0.34806576,0.6338436153077156,0.3241647397917922,0.46,0.0,0.2,0
23989,0.2688966585111813,0.3681081244244407,0.12518445,0.5178241305172093,0.2436853557397185,0.1267131239215034,0.0,0.2,0
24014,0.0082513092877123,0.0129617787850899,0.00856703,4.087616481839385e-11,0.0110017266028034,0.0,0.0,0.0,0
24018,0.0414129810882338,0.1731146888048199,0.0003347279,8.84742736598897e-08,0.0516264512479297,0.1445357142857143,0.0,0.2,0
24019,0.0151605985317154,0.0293496100662608,-0.012006415,3.655657710130124e-07,0.0076967476129305,0.04,0.0,0.0,0
24020,0.2827929674086337,0.2958112390537805,0.12086506,0.5053724710243462,0.1698636943421803,0.1631760058231113,0.0,0.0,0
24024,0.1492590421125289,0.1431473648735443,-0.06452038,0.4253332261335285,0.0328428573770665,0.0514346423355905,0.0,0.2,1
24025,0.0681334021202532,0.1307627733135901,0.0010341735,0.6772399091739423,0.122726594412794,0.0326129026068563,0.0,0.0,0
24026,0.0778234482191746,0.0556394124680996,-0.0026088401,0.4335843933556111,0.0363599057500551,0.111106936206858,0.0,0.0,0
24035,0.8741787230872553,0.9280737456648072,0.74848384,0.7095076322117838,0.3412677318298724,0.6274845526252744,1.0,0.4,1
24049,0.2183055768514135,0.2780694675815971,0.110272355,0.8470515775217723,0.1234775163123189,0.340774485930736,0.0,0.4,0
24065,0.102783386879607,0.3581642735502452,0.075367555,0.4133655618944982,0.0562017827423034,0.0908089083554924,0.0,0.0,0
24071,0.024393638260736,0.0609203237737045,-0.00061161537,0.2050418948335948,0.0274695651187285,0.0341101573222643,0.0,0.2,0
24076,0.1404484468616504,0.1942638717363624,0.07282377,0.2387801741123244,0.0874338356519666,0.0920937307644558,0.0,0.2,0
24080,0.2046373932663938,0.247712196681087,0.05961672,0.6144790194747827,0.0800095008647026,0.1526045544515513,0.0,0.0,0
24085,0.3339415597171691,0.4989367353756476,0.19521011,0.4878828950997137,0.0490956536647088,0.1597055320475238,0.0,0.0,0
24086,0.1055375620637805,0.1896189404177341,0.07560315,0.3031342332945112,0.0791158977271494,0.0499304359041883,0.0,0.4,0
24092,0.152674656259385,0.0810239909672271,0.1196067,0.0984180605717042,0.0466977016923996,0.1805959559516459,0.0,0.4,0
24095,0.9285111735717716,0.9694091544305364,0.8275935,0.9171798325854238,0.8093850814587217,0.8061764705882354,1.0,0.6,1
24099,0.6265452629000133,0.762913687080343,0.49648324,0.0001189635311897,0.3181760111197916,0.442,0.0,0.2,0
24107,0.0156236741987989,0.0705023527054913,-0.031414345,0.376773120441435,0.1001322897278418,0.0125123795952454,0.0,0.0,0
24109,0.1075812361805619,0.1583806781830547,0.07296323,0.631483253111736,0.1180612039812429,0.0581422595487264,0.0,0.4,0
24110,0.0292209587752521,0.0315740188951471,-0.053115882,0.6084936066604704,0.1579203817705215,0.0622784249866137,0.0,1.0,0
24111,0.2214829684109186,0.3380817556730158,0.12318043,0.3973356304679879,0.0687109211929398,0.137380900653537,0.0,0.2,0
24115,0.3989060559456621,0.4810584454763094,0.2008025,0.6479090408975465,0.3734062533902636,0.1958218786914396,0.0,0.0,0
24116,0.3996082003358501,0.3443873938874838,0.10167125,0.383426337480112,0.0713749095173904,0.2085075534504613,0.0,0.0,0
24121,0.0548597447906124,0.0672488967208902,-0.05370352,0.2438213145723775,0.035839319748434,0.0726580811209084,0.0,0.4,0
24123,0.3434014807682706,0.3827266058494767,0.27719086,0.4445660650273169,0.0985856500113906,0.0576268737795475,0.0,0.2,0
24126,0.897654095337728,0.9459522795649872,0.8783844,0.7585997037485456,0.6975890103515249,0.7763463438735179,1.0,0.8,1
24133,0.0704601507508918,0.1460596130131971,0.07789131,0.6673555049411275,0.1738734453694267,0.0734347286465519,0.0,0.2,0
24134,0.7303652228625975,0.8607898200249934,0.5509576,0.5315271401465304,0.3541696971855546,0.5246445366834308,1.0,0.8,1
24136,0.1749005000068811,0.3634237924278357,0.13075621,0.7177972756780098,0.1697015437309879,0.1628586396306139,0.0,0.0,0
24139,0.1350772915901631,0.1726332787127318,0.11040595,0.5271222904053945,0.3419963105040421,0.2090001550297434,0.0,0.0,0
24140,0.3082338557012777,0.3633113470789326,0.18727899,0.3302518172767411,0.0395586260348813,0.1776398479117681,0.0,0.4,0
24144,0.0333449196219115,0.08059447413165,0.070422955,1.3691527144598104e-08,0.0448374757953135,0.05,0.0,0.4,0
24155,0.1470137909795305,0.3263672595243496,0.114343904,0.5293282421922372,0.2640038075616752,0.0539059190084163,0.0,0.4,0
24162,0.2640456273770053,0.3827414462263511,0.12256972,0.3211010096119972,0.0883597069553399,0.154532701429888,0.0,0.2,0
24164,0.1332899521500077,0.2144447502918738,0.095240496,0.500353705325681,0.1357397515234037,0.098972871038459,0.0,0.2,0
24165,0.2093523934532077,0.1784131164856121,0.042641316,0.5548879325797728,0.3201251340024649,0.2602247191011236,1.0,0.6,0
24169,0.0330014504455617,0.0879324508905524,-0.038716197,0.4150189675637324,0.0660044186661722,0.0856471012529507,0.0,0.2,0
24173,0.0128417623752212,0.041029078404327,-0.053261474,0.4365579047362961,0.189724165583218,0.040028328611898,0.0,0.0,0
24180,0.5538698566643004,0.6940722030311262,0.53490746,0.411754025818459,0.1839241198165145,0.4163554621583336,1.0,0.4,0
24182,0.0768671884206012,0.1563786450987075,0.1067226,6.929391870635611e-05,0.0658019740772669,0.27,0.0,0.4,0
24183,0.0180808091868758,0.0720927295831872,-0.016454099,0.4386303527383594,0.14240475063355,0.0361642643407018,0.0,0.0,0
24185,0.0818579471186821,0.1885695392631934,0.08791807,0.4384679500323911,0.1365438140335969,0.1046133015602447,0.0,0.2,0
24187,0.0596658207363128,0.0729647300169243,-0.0006999206,0.2148347128871272,0.0837503501951746,0.0730746162800558,0.0,0.2,0
24188,0.0545856998121418,0.1392439051669022,0.019341618,0.4859358785230975,0.0240240042136518,0.0554601698258099,0.0,0.0,0
24191,0.9637342984268354,0.9818784651022197,1.1578349,0.8852218890353025,0.8720172526779413,0.9192682926829268,1.0,0.6,1
24204,0.1015512182160558,0.2257172605502911,0.10526856,0.5166597390506019,0.0957846998151138,0.04442280653598,0.0,0.2,0
24205,0.3182624747824954,0.4501353092295683,0.21223839,0.6539492151288592,0.1207429588621334,0.2646597351631976,0.0,0.2,0
24206,0.008461852102036,0.0257297426665904,-0.00919936,8.802496652884723e-13,0.0011878483562817,0.0,0.0,0.0,0
24219,0.1924262166814201,0.2530138798909959,0.20460887,1.1470424851100848e-08,0.1753325871289571,0.18,0.0,0.0,1
24229,0.1209885876380973,0.1831684713010313,0.060279053,0.4861792901404361,0.084906015082643,0.0872098853111768,0.0,0.4,0
24230,0.0143558261758506,0.0396335253340122,-0.021002231,0.0306953400648406,0.0103615945331682,0.1115440455129263,0.0,0.2,0
24232,0.1469478008254774,0.3317767535592431,0.113963045,0.328655070256782,0.1304939281726469,0.0971438571831567,0.0,0.0,0
24235,0.1833961408648388,0.3072330323094918,0.08711293,0.6507192228172851,0.18515435780656,0.0561040698259396,0.0,0.2,0
24236,0.5185737992135777,0.6095147064542326,0.2771386,0.9417537388150062,0.3909641703912234,0.35225,0.0,0.0,0
24237,0.1037542663508621,0.1331524784983388,0.05355555,1.625241531792755e-05,0.1673057916720284,0.1125710594315245,0.0,0.2,0
24238,0.0118294119142109,0.0412094568222454,-0.054567426,9.99267226703384e-09,0.0688068704173656,0.0600805148642826,0.0,0.0,0
24243,0.6270193530140784,0.7683403041226051,0.492979,0.3167472522210486,0.2783376078601647,0.5103276955602537,1.0,0.6,1
24246,0.116355559251348,0.258644590620791,0.07054203,0.6870546925264884,0.1529801987209303,0.0933757281605156,0.0,0.0,0
24247,0.8218836372369461,0.9306784211799104,0.5467562,0.9817229053620306,0.8047670628961258,0.71,1.0,0.8,1
24255,0.3576426116252608,0.3136505531532946,0.1904918,0.7633129280381813,0.2032355504895327,0.1564743620840776,0.0,0.0,0
24259,0.0304572138769521,0.1315902978722479,0.006490356,0.2326976653237693,0.1002120778931537,0.0717829872767727,0.0,0.0,0
24270,0.0353338344079865,0.0458302118219196,-0.021664478,0.2504693427213758,0.0763932564148534,0.1089996959907354,0.0,0.0,0
24274,0.0630480825463891,0.1218595298877727,0.01279209,0.4274490347784289,0.075969667010949,0.0076473814970295,0.0,0.2,0
24275,0.7186915667898803,0.8136665292683714,0.52372205,0.9735427764052644,0.5244761611283563,0.51,1.0,1.0,0
24278,0.0420980891755477,0.0372670961065197,0.13656664,0.4013037271169159,0.0323462608590177,0.1300229357798165,0.0,0.0,0
24280,0.1492125872685286,0.3210625283230676,0.0941281,0.4136375018331019,0.0569511485590862,0.1372369087729777,0.0,0.4,0
24281,0.5150566869365142,0.5887030090722524,0.24462588,0.5232132497661738,0.0956638857258422,0.1617464385852894,0.0,0.0,0
24283,0.2782683767272648,0.339368322340321,0.112484254,0.4988097153026712,0.1556596344814361,0.0572974919652717,0.0,0.2,0
24284,0.194346736397629,0.3085886217701369,0.06765155,0.1358205844987816,0.0231865457326512,0.1040435928843363,0.0,0.2,0
24286,0.0701391030402075,0.1476792479572828,0.039345697,0.4021752144927167,0.1509194909283272,0.0791399800235402,0.0,0.0,0
24287,0.0294401242762996,0.0566512966325633,0.01455498,0.2401241910740617,0.0081566148284441,0.0341065162459597,0.0,0.0,0
24289,0.0804226674485434,0.1327680857561745,0.097395405,0.2753634992390993,0.1626353865379095,0.0488944695305923,0.0,0.6,0
24290,0.3014862053933079,0.4297810418082389,0.22135305,0.3737723659568316,0.1371706818782029,0.1392025261660788,0.0,0.2,0
24297,0.0060632409923099,0.0143812795465735,-0.04370178,1.1243775794693145e-12,0.0012492614710635,0.0,0.0,0.0,0
24298,0.0758718190698966,0.1182244035888552,0.04041114,9.856699930220426e-05,0.0479003700508699,0.097016892636192,0.0,0.4,0
24304,0.0709244459533684,0.1737755413320694,0.10147606,0.5478103714125541,0.1628786237515317,0.0929383934218848,0.0,0.0,0
24306,0.0640609590688381,0.0477082399111183,-0.005142725,0.1734447359672701,0.0951168570128527,0.1442857142857143,0.0,0.0,0
24309,0.1320791558153616,0.2586368033623113,0.13405639,0.5980234948764447,0.1359652255806449,0.1731410591811846,0.0,0.4,0
24310,0.094149553873635,0.2389535054546933,0.1803415,0.488071689324541,0.1020323896843279,0.0700506636599696,0.0,0.0,0
24312,0.8774631110900457,0.919081082346178,0.74708456,0.6466643539197164,0.4816010305947432,0.640857034807125,1.0,0.6,1
24316,0.1500092986372502,0.1878949807947809,0.11261857,0.3394232301731284,0.0979987805405885,0.1901712321582184,0.0,0.2,0
24320,0.0194470764142217,0.0568668643007402,0.009387439,0.0011526750497538,0.003318833971424,0.0053025730602002,0.0,0.0,0
24323,0.0360718022308445,0.1217482698183074,0.030999381,0.6034653919357619,0.0935479381207368,0.0623891241649459,0.0,0.0,0
24326,0.0047991117707138,0.0285083385060653,0.0043116235,4.011552742659733e-11,0.0083589646902397,0.0,0.0,0.0,0
24332,0.0418294688001693,0.0775477273595571,0.049234174,0.5266296456644886,0.2108525575490249,0.1008823726154746,0.0,0.2,0
24346,0.2762064110296482,0.5794105764709773,0.30426168,0.9832236048102442,0.2747428499660037,0.28,0.0,0.2,1
24348,0.1998320309201806,0.3037400785659043,0.13570814,0.632458520442045,0.0684117590916059,0.0991494872450026,0.0,0.2,0
24357,0.0334799334261311,0.0491634547482211,-0.037053093,0.5098056780624357,0.0764285354816225,0.0015564932407624,0.0,0.0,0
24362,0.1661277596107111,0.1958059305287852,0.06013688,0.4338353933300932,0.1234303266654702,0.0740844851946877,0.0,0.0,0
24366,0.5869199972669554,0.6677276477158952,0.5116602,0.6736273505539639,0.1415849503898317,0.5308625336927224,0.0,0.6,0
24367,0.0597262264709328,0.1490219227117199,0.04090854,0.4600244402551199,0.1898960090652446,0.0293007305100105,0.0,0.4,0
24369,0.0597197495954628,0.190338086172153,0.084298976,0.4477926941177902,0.1192159310444184,0.0449424314752586,0.0,0.2,0
24372,0.0903215575368315,0.1620635333561075,0.030000638,1.3548491651366104e-08,0.0992900097071496,0.0600925925925925,0.0,0.2,0
24382,0.0964830866842407,0.1540571807635662,0.054043148,0.5209712629829916,0.0543273769589617,0.1023184100270751,0.0,0.0,0
24383,0.1691245472244356,0.3283007680992065,0.10283203,0.5155472931896231,0.0441570464309491,0.0277762420665678,0.0,0.4,0
24384,0.062114941755363,0.145239527015613,-0.014251326,0.5133494459237039,0.1102254144085412,0.0810860052942132,0.0,0.2,0
24396,0.3040471772155815,0.2979587134771846,0.1974427,0.4930829592757038,0.1635090370835955,0.2220217373222012,0.0,0.0,0
24400,0.1618785775018213,0.3314141741877986,0.09808082,0.5185048974892,0.1965600123425152,0.0928161406573133,0.0,0.0,0
24405,0.1767320087863989,0.2616027810579486,0.0492803,0.4422412338438176,0.1206840794515093,0.1584433233302877,0.0,0.0,0
24408,0.1347084619227398,0.231275647593513,0.038015153,0.4758435019467741,0.1895005721678278,0.0993095323030002,0.0,0.0,0
24413,0.2605723999531315,0.4620096417815617,0.20302343,0.2617178384812285,0.0542762181193866,0.2008868246600848,0.0,0.2,0
24415,0.0669733059060602,0.2292937688834123,0.02344849,0.0003007462407123,0.1515144947912382,0.1465515924605353,0.0,0.2,0
24416,0.0631036176255779,0.0898189879016253,-0.0013329284,0.4733814716421249,0.1744223813685849,0.0974126216215343,0.0,0.2,0
24417,0.1106226684548836,0.2551644614109429,0.09958576,1.4715850141126708e-05,0.0339635509024472,0.1331846703291573,0.0,0.0,1
24422,0.8806975012598923,0.916458192463684,0.7420923,0.6053424906163446,0.3367994505361511,0.6429266316334402,0.0,0.8,0
24424,0.1405034115176188,0.1970096632638545,0.07931111,0.5898808284305187,0.2480110615910236,0.1856014731368087,0.0,0.0,0
24426,0.328391217129034,0.4376162538065333,0.18040483,0.5286052960146372,0.110653626875801,0.1256065028390996,0.0,0.0,0
24428,0.1185028671036477,0.1826528787688851,0.009502672,0.6036968479620318,0.1775378447191754,0.1214785564586809,0.0,0.0,0
24430,0.1435893788541982,0.2810941200451011,0.11800442,3.4278769039150374e-08,0.1692082877802733,0.1504880500335045,0.0,0.0,0
24431,0.0814022358416388,0.2083459889864528,0.0433979,0.452989825855046,0.0817927963453379,0.1119253245172315,0.0,0.0,0
24439,0.1951713878036786,0.3439959014108345,0.124615796,0.5147438056934609,0.4870694621050805,0.4117587928238994,1.0,0.8,0
24443,0.0306526733894047,0.1614804442201491,0.06850495,0.5436224633010334,0.1065250601502739,0.0247801766585219,0.0,0.0,0
24447,0.2267719677156397,0.2325003986571705,0.117335774,0.6130043514726031,0.1580248006412727,0.1100609498242898,0.0,0.0,0
24454,0.565100820193564,0.615599205064054,0.38636217,0.9672590696804658,0.1768737524682001,0.41,0.0,0.2,1
24457,0.0541777677278673,0.0511470194669212,0.07593309,4.1534973565551165e-11,0.013738871102164,0.08,0.0,0.0,0
24464,0.0415425706657444,0.1692243392413735,0.05537348,0.3325079169733536,0.1411568003654476,0.0801600272203096,0.0,0.0,0
24465,0.196806584120404,0.2953176453212988,0.1795067,0.7330636228032629,0.0634414180526462,0.1299953061874151,0.0,0.2,0
24478,0.1948634388007551,0.2205040050733516,0.19454311,0.7088755153270329,0.0857134198484387,0.157892751270106,0.0,0.2,0
24479,0.0743106969696028,0.197294725694426,0.021471418,0.5344702542788965,0.1203423333069884,0.11836757639006,0.0,0.0,0
24481,0.177053649800165,0.2577187581022326,0.118895344,0.3943184940898886,0.1352911145585527,0.1101502181845245,0.0,1.0,0
24486,0.1383138235949606,0.1107704626418048,0.065429404,0.6421697174467593,0.042713159599438,0.0733046012864791,0.0,0.2,0
24490,0.2033510608798544,0.2615393574410095,0.1618166,0.4556494732855961,0.1481404188893982,0.18,0.0,0.6,0
24492,0.0609965122150859,0.1305960525032048,0.030594151,0.3970747257487227,0.0715361082058081,0.0259689625093613,0.0,0.2,0
24494,0.0588274537215286,0.293962613954722,0.067926235,0.176776815827085,0.119222863908007,0.1253243097116708,0.0,0.0,0
24497,0.083861802139115,0.2204042570562178,0.098336525,5.247255920829301e-05,0.0389132309908402,0.1207743168876567,0.0,0.0,0
24498,0.0824436894215851,0.199698383333836,0.033745702,0.5071566010113296,0.193338128193083,0.0739045691796386,0.0,0.2,0
24499,0.1849880089074011,0.2984440236293154,0.09897787,0.4519652810601335,0.1960376054104015,0.1255549185507766,0.0,0.0,0
